timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T02:54:46.696100,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:54:46.696100,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:54:46.696100,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:54:46.696100,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:54:46.696100,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:54:51.790612,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:54:51.790612,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:54:51.790612,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:54:51.790612,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:54:51.790612,front,0.003,67108864,3,64,0.0625
2026-02-01T02:54:51.790612,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:54:51.790612,orders,0.008,119537664,8,114,0.111328125
2026-02-01T02:54:51.790612,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:54:51.790612,queue,0.003,318767104,3,304,0.296875
2026-02-01T02:54:51.790612,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:54:51.790612,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:54:51.790612,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:54:51.790612,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:54:51.790612,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:54:56.863810,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:54:56.863810,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:54:56.863810,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:54:56.863810,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:54:56.863810,front,0.003,67108864,3,64,0.0625
2026-02-01T02:54:56.863810,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:54:56.863810,orders,0.008,119537664,8,114,0.111328125
2026-02-01T02:54:56.863810,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:54:56.863810,queue,0.003,318767104,3,304,0.296875
2026-02-01T02:54:56.863810,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:54:56.863810,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:54:56.863810,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:54:56.863810,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:54:56.863810,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:55:01.948182,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:55:01.948182,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:55:01.948182,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:55:01.948182,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:55:01.948182,front,0.003,67108864,3,64,0.0625
2026-02-01T02:55:01.948182,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:55:01.948182,orders,0.008,119537664,8,114,0.111328125
2026-02-01T02:55:01.948182,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:55:01.948182,queue,0.003,318767104,3,304,0.296875
2026-02-01T02:55:01.948182,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:55:01.948182,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:55:01.948182,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:55:01.948182,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:55:01.948182,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:55:07.030993,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:55:07.030993,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:55:07.030993,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:55:07.030993,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:55:07.030993,front,0.003,67108864,3,64,0.0625
2026-02-01T02:55:07.030993,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:55:07.030993,orders,0.008,119537664,8,114,0.111328125
2026-02-01T02:55:07.030993,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:55:07.030993,queue,0.003,318767104,3,304,0.296875
2026-02-01T02:55:07.030993,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:55:07.030993,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:55:07.030993,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:55:07.030993,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:55:07.030993,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:55:12.112551,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:55:12.112551,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:55:12.112551,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:55:12.112551,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:55:12.112551,front,0.003,67108864,3,64,0.0625
2026-02-01T02:55:12.112551,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:55:12.112551,orders,0.008,119537664,8,114,0.111328125
2026-02-01T02:55:12.112551,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:55:12.112551,queue,0.003,318767104,3,304,0.296875
2026-02-01T02:55:12.112551,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T02:55:12.112551,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:55:12.112551,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:55:12.112551,user,0.002,13631488,2,13,0.0126953125
2026-02-01T02:55:12.112551,user,0.006,48234496,6,46,0.044921875
